Bod1Cis, Bod2Cis, CasCesty, Dlzka, Druh, Hmot, Loko, MeskanieOdchod, PocNaprav, PocVoznov, Vlak
34434100, 38314100, 180, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34434100, 38314100, 180, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34434100, 38314100, 180, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34434100, 38314100, 180, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34434100, 38314100, 180, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34434100, 38314100, 180, 367, Pn, 743, 3630, -3600, 120, 30, 65523
34434100, 38314100, 180, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34434100, 38314100, 180, 0, Pn, 0, 1300, -45660, 0, 0, 65524
34434100, 38314100, 240, 210, Pn, 459, 1930|7410, -19320, 52, 13, 69150
34434100, 38314100, 180, 451, Nex, 973, 3830, -14640, 104, 26, 69510
34434100, 38314100, 240, 16, Lv, 69, 7310, 29220, 4, 1, 72552
34434100, 38314100, 360, 118, Mn, 297, 7310, 60, 30, 8, 80620
34434100, 38314100, 210, 14, Sluz, 29, 4390, -630, 2, 1, 100838
34544700, 33722000, 330, 150, Ex, 349, 3800, -82, 24, 6, 101
34544700, 33722000, 330, 150, Ex, 341, 3800, -366, 24, 6, 103
34544700, 33722000, 330, 150, Ex, 350, 3800, -321, 24, 6, 105
34544700, 33722000, 330, 149, Ex, 345, 1098, -272, 24, 6, 112
34544700, 33722000, 330, 200, Ex, 446, 1510, -242, 32, 8, 114
34544700, 33722000, 330, 202, Ex, 453, 1510, -1111, 32, 8, 116
34544700, 33722000, 330, 150, Ex, 360, 3800, -228, 24, 6, 131
34544700, 33722000, 330, 149, Ex, 346, 1510, -1136, 24, 6, 140
34544700, 33722000, 330, 147, Ex, 343, 1510, -1748, 24, 6, 142
34544700, 33722000, 330, 174, Ex, 392, 1510, -261, 28, 7, 144
34544700, 33722000, 240, 185, Ex, 412, 6800|6820|6830|6840, -2486, 28, 7, 240
34544700, 33722000, 300, 177, Ex, 420, 3800, 60, 28, 7, 407
34544700, 33722000, 300, 409, Ex, 834, 7570, -3799, 64, 16, 442
34544700, 33722000, 240, 176, Ex, 398, 1510, -568, 28, 7, 502
34544700, 33722000, 240, 184, Ex, 412, 6800|6820|6830|6840, -124, 28, 7, 504
34544700, 33722000, 240, 185, Ex, 412, 6800|6820|6830|6840, -406, 28, 7, 506
34544700, 33722000, 240, 176, Ex, 398, 6800, -394, 28, 7, 510
34544700, 33722000, 240, 185, Ex, 412, 6800|6820|6830|6840, -213, 28, 7, 512
34544700, 33722000, 300, 149, Ex, 337, 3710, -123, 24, 6, 514
34544700, 33722000, 240, 185, Ex, 412, 6800|6820|6830|6840, -53, 28, 7, 516
34544700, 33722000, 390, 149, Ex, 346, 1510, -153, 24, 6, 544
34544700, 33722000, 330, 96, Ex, 241, 1510, -1784, 16, 4, 546
34544700, 33722000, 330, 122, Ex, 289, 3800, -364, 20, 5, 591
34544700, 33722000, 330, 91, R, 215, 1502, -64, 16, 4, 640
34544700, 33722000, 330, 166, R, 358, 3620, -55, 28, 7, 820
34544700, 33722000, 330, 166, R, 359, 3620, -628, 28, 7, 824
34544700, 33722000, 330, 166, R, 358, 3620, -56, 28, 7, 826
34544700, 33722000, 330, 166, R, 359, 3620, -336, 28, 7, 828
34544700, 33722000, 330, 166, R, 359, 3620, -121, 28, 7, 830
34544700, 33722000, 330, 166, R, 359, 3620, -548, 28, 7, 832
34544700, 33722000, 330, 166, R, 358, 3620, -383, 28, 7, 834
34544700, 33722000, 330, 166, R, 359, 3620, -239, 28, 7, 836
34544700, 33722000, 330, 166, R, 359, 3620, -704, 28, 7, 838
34544700, 33722000, 330, 166, R, 358, 3620, -290, 28, 7, 840
34544700, 33722000, 330, 166, R, 358, 3620, -193, 28, 7, 842
34544700, 33722000, 330, 191, R, 403, 3620, -331, 32, 8, 844
34544700, 33722000, 330, 164, R, 351, 3620, -372, 28, 7, 846
34544700, 33722000, 330, 166, R, 358, 3620, -14, 28, 7, 848
34544700, 33722000, 330, 229, Ex, 489, 1620, -126, 36, 9, 1000
34544700, 33722000, 330, 229, Ex, 491, 1620, -72, 36, 9, 1002
34544700, 33722000, 330, 229, Ex, 492, 1620, -240, 36, 9, 1004
34544700, 33722000, 330, 202, Ex, 442, 1620, -1757, 32, 8, 1006
34544700, 33722000, 330, 229, Ex, 495, 1620, -3563, 36, 9, 1008
34544700, 33722000, 330, 229, Ex, 491, 1620, -1509, 36, 9, 1010
34544700, 33722000, 330, 229, Ex, 494, 1620, -2437, 36, 9, 1012
34544700, 33722000, 330, 229, Ex, 489, 1620, -1069, 36, 9, 1014
34544700, 33722000, 330, 255, Ex, 537, 1620, -1749, 40, 10, 1016
34544700, 33722000, 330, 202, Ex, 442, 1620, -1088, 32, 8, 1018
34544700, 33722000, 270, 308, Ex, 646, 1620, -360, 48, 12, 1020
34544700, 33722000, 270, 308, Ex, 646, 1620, -33, 48, 12, 1020
34544700, 33722000, 450, 60, Sv, 205, 1110|1502, -4974, 12, 3, 1306
34544700, 33722000, 330, 90, Ex, 169, 4800, -651, 12, 1, 1350
34544700, 33722000, 330, 90, Ex, 169, 4800, -877, 12, 1, 1358
34544700, 33722000, 330, 90, Ex, 169, 4800, -363, 12, 1, 1362
34544700, 33722000, 330, 90, Ex, 169, 4800, -2026, 12, 1, 1366
34544700, 33722000, 480, 91, Os, 212, 1630, -322, 16, 4, 3302
34544700, 33722000, 570, 91, Os, 212, 1630, -1008, 16, 4, 3304
34544700, 33722000, 480, 91, Os, 212, 1630, -472, 16, 4, 3306
34544700, 33722000, 540, 98, Os, 224, 4600|4602, -91, 16, 4, 3312
34544700, 33722000, 570, 98, Os, 224, 4600|4602, -249, 16, 4, 3314
34544700, 33722000, 570, 98, Os, 224, 4600|4602, -663, 16, 4, 3316
34544700, 33722000, 570, 98, Os, 224, 4600|4602, -199, 16, 4, 3318
34544700, 33722000, 600, 98, Os, 224, 4600|4602, -123, 16, 4, 3320
34544700, 33722000, 570, 98, Os, 224, 4600|4602, -850, 16, 4, 3322
34544700, 33722000, 570, 98, Os, 224, 4600|4602, -810, 16, 4, 3324
34544700, 33722000, 570, 98, Os, 224, 4600|4600, -120, 16, 4, 3326
34544700, 33722000, 570, 98, Os, 224, 4600|4600, -118, 16, 4, 3326
34544700, 33722000, 420, 563, Nex, 1578, 7530|7530, 11228, 126, 22, 40749
34544700, 33722000, 420, 669, Nex, 1655, 1860, -59, 118, 20, 42338
34544700, 33722000, 420, 533, Nex, 1223, 2160, 3419, 94, 16, 42511
34544700, 33722000, 420, 565, Nex, 786, 3630, 317, 96, 22, 43401
34544700, 33722000, 420, 623, Nex, 1673, 3630, 1624, 152, 38, 45043
34544700, 33722000, 660, 0, Nex, 0, 3630, -7320, 0, 0, 45047
34544700, 33722000, 660, 124, Nex, 424, 3630, -684, 20, 5, 45047
34544700, 33722000, 360, 518, Nex, 603, 3700, 1384, 68, 17, 46721
34544700, 33722000, 360, 0, Nex, 0, , -92880, 0, 0, 46733
34544700, 33722000, 420, 0, Nex, 0, , -92460, 0, 0, 46753
34544700, 33722000, 420, 0, Nex, 0, , -90780, 0, 0, 46765
34544700, 33722000, 480, 542, Pn, 1904, 3630, -1333, 88, 22, 46779
34544700, 33722000, 780, 19, Lv, 125, 3630, -30868, 6, 1, 46801
34544700, 33722000, 420, 0, Pn, 0, 3266, -96960, 0, 0, 47005
34544700, 33722000, 420, 385, Pn, 2009, 3266, 3444, 108, 27, 47005
34544700, 33722000, 420, 0, Nex, 0, 3266, -95220, 0, 0, 47041
34544700, 33722000, 660, 20, Lv, 87, 3266, -37219, 4, 1, 47045
34544700, 33722000, 420, 239, Nex, 498, 3266, -32467, 76, 19, 47049
34544700, 33722000, 420, 342, Nex, 1812, 3266, -28963, 100, 25, 47049
34544700, 33722000, 420, 328, Nex, 1884, 3266, -40205, 100, 25, 47053
34544700, 33722000, 450, 535, Nex, 567, 1300, -79140, 80, 20, 47201
34544700, 33722000, 450, 558, Nex, 667, 1300, -66060, 96, 24, 47201
34544700, 33722000, 420, 466, Nex, 891, 7530, -49471, 100, 25, 47855
34544700, 33722000, 420, 0, Nex, 0, , -79080, 0, 0, 48055
34544700, 33722000, 420, 509, Nex, 2751, 2160, -4022, 156, 39, 48055
34544700, 33722000, 420, 371, Pn, 1970, 1890, -2264, 104, 26, 48071
34544700, 33722000, 480, 372, Pn, 2049, 1890, -5587, 104, 26, 48073
34544700, 33722000, 480, 0, Pn, 0, 1300, -74580, 0, 0, 48225
34544700, 33722000, 540, 607, Nex, 1184, 1220, 4317, 80, 20, 48330
34544700, 33722000, 480, 326, Pn, 1620, 3630, -38759, 92, 23, 52795
34544700, 33722000, 480, 326, Pn, 1684, 3630, 3437, 92, 23, 52801
34544700, 33722000, 780, 311, Pn, 1025, 1500|1600, -47167, 64, 16, 54502
34544700, 33722000, 420, 593, Nex, 768, 1230, -5492, 112, 23, 54624
34544700, 33722000, 420, 418, Nex, 1379, 1300, -17850, 94, 16, 54750
34544700, 33722000, 420, 394, Pn, 1607, 1820, -12709, 86, 21, 54862
34544700, 33722000, 420, 0, Pn, 0, , -80160, 0, 0, 55199
34544700, 33722000, 540, 586, Nex, 936, 1400, 13295, 92, 38, 55336
34544700, 33722000, 540, 0, Nex, 0, , -77700, 0, 0, 55354
34544700, 33722000, 420, 572, Pn, 853, 1310, -7042, 144, 36, 55434
34544700, 33722000, 420, 425, Pn, 2087, 1830, -6924, 124, 31, 55490
34544700, 33722000, 420, 462, Pn, 2085, 1810, -23294, 130, 32, 55494
34544700, 33722000, 540, 436, Pn, 1428, 1300, -25971, 88, 22, 55588
34544700, 33722000, 630, 534, Nex, 650, 3700|3700, -4129, 80, 20, 55637
34544700, 33722000, 390, 566, Pn, 636, 7530, -28710, 69, 21, 55864
34544700, 33722000, 480, 271, Pn, 592, 7420, -13381, 84, 21, 55927
34544700, 33722000, 540, 125, Sluz, 257, 4840, -1738, 32, 8, 56060
34544700, 33722000, 660, 156, Pn, 359, 7400|7400, -13942, 48, 12, 56110
34544700, 33722000, 900, 312, Pn, 571, 7420|7420, -1702, 80, 20, 56136
34544700, 33722000, 420, 534, Pn, 866, 1500, -7970, 140, 35, 56295
34544700, 33722000, 540, 180, Pn, 1106, 1810, -11403, 54, 7, 56329
34544700, 33722000, 360, 20, Lv, 89, 3630, -8155, 4, 1, 56351
34544700, 33722000, 600, 357, Pn, 2025, 1810, -26956, 106, 26, 56374
34544700, 33722000, 420, 344, Pn, 1952, 1890, -28, 100, 25, 56397
34544700, 33722000, 420, 320, Pn, 502, 7400, -8271, 84, 21, 56497
34544700, 33722000, 450, 558, Nex, 667, 1300, -19940, 96, 24, 56519
34544700, 33722000, 360, 107, Nex, 224, 1630, -1125, 18, 5, 60050
34544700, 33722000, 360, 91, Nex, 200, 1630, 61, 16, 4, 60052
34544700, 33722000, 360, 91, Nex, 203, 3630, -372, 16, 4, 60052
34544700, 33722000, 390, 101, Nex, 192, 3630, 237, 16, 7, 60054
34544700, 33722000, 390, 101, Nex, 192, 3630, 50, 16, 7, 60054
34544700, 33722000, 480, 136, Nex, 560, 1300, -1167, 28, 7, 60100
34544700, 33722000, 480, 299, Nex, 654, 1300, -2996, 64, 14, 60102
34544700, 33722000, 480, 303, Nex, 541, 1300, -2857, 64, 13, 60102
34544700, 33722000, 540, 263, Nex, 878, 3630, -3461, 56, 14, 60106
34544700, 33722000, 720, 71, Nex, 195, 1300, 4939, 12, 4, 60209
34544700, 33722000, 600, 0, Nex, 0, , -72300, 0, 0, 60402
34544700, 33722000, 600, 263, Nex, 805, 1630, 3859, 48, 12, 60402
34544700, 33722000, 480, 466, Nex, 1612, 1300, 2182, 92, 23, 60409
34544700, 33722000, 480, 286, Nex, 1091, 1300, 2885, 64, 16, 60409
34544700, 33722000, 480, 0, Nex, 0, 1630, -79860, 0, 0, 60413
34544700, 33722000, 480, 645, Nex, 1397, 1630, -1826, 122, 27, 61010
34544700, 33722000, 480, 645, Nex, 1529, 1630, -929, 122, 25, 61010
34544700, 33722000, 540, 0, Nex, 0, 3630, -36240, 0, 0, 61520
34544700, 33722000, 600, 254, Pn, 780, 3630, -4175, 64, 16, 62000
34544700, 33722000, 540, 475, Pn, 1038, 1300, 2181, 130, 32, 62010
34544700, 33722000, 540, 438, Pn, 826, 1300, -2908, 116, 36, 62010
34544700, 33722000, 420, 233, Pn, 495, 1630, -11, 62, 16, 62012
34544700, 33722000, 480, 199, Pn, 690, 1300, -120, 42, 10, 62014
34544700, 33722000, 900, 279, Pn, 521, 1300, -1934, 78, 20, 62016
34544700, 33722000, 540, 419, Pn, 1620, 1300, -2616, 112, 28, 62020
34544700, 33722000, 480, 18, Lv, 85, 1300, 7028, 4, 1, 62022
34544700, 33722000, 420, 346, Pn, 1843, 1630, -3837, 98, 15, 64000
34544700, 33722000, 420, 384, Pn, 703, 3630, -27484, 120, 30, 64100
34544700, 33722000, 480, 19, Lv, 125, 3630, -43575, 6, 1, 64300
34544700, 33722000, 540, 0, Pn, 0, 1200|1300, -34200, 0, 0, 64400
34544700, 33722000, 600, 0, Pn, 0, 1300, 40500, 0, 0, 65510
34544700, 33722000, 600, 0, Pn, 0, 1300, -65040, 0, 0, 65510
34544700, 33722000, 420, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34544700, 33722000, 420, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34544700, 33722000, 420, 650, Pn, 2000, 3630, -4020, 0, 0, 65523
34544700, 33722000, 420, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34544700, 33722000, 420, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34544700, 33722000, 420, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34544700, 33722000, 420, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34544700, 33722000, 420, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34544700, 33722000, 420, 650, Pn, 2000, 3630, -4020, 0, 0, 65523
34544700, 33722000, 420, 0, Pn, 0, 3630, -42540, 0, 0, 65523
34544700, 33722000, 420, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34544700, 33722000, 420, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34544700, 33722000, 420, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34544700, 33722000, 420, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34544700, 33722000, 420, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34544700, 33722000, 420, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34544700, 33722000, 420, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34544700, 33722000, 420, 367, Pn, 743, 3630, -3956, 120, 30, 65523
34544700, 33722000, 420, 650, Pn, 2000, 3630, 0, 0, 0, 65523
34544700, 33722000, 660, 0, Pn, 0, 1300, -45660, 0, 0, 65524
34544700, 33722000, 660, 207, Pn, 466, 1300, -26206, 64, 16, 65524
34544700, 33722000, 600, 380, Pn, 1197, 1930, -15493, 96, 24, 69150
34544700, 33722000, 900, 428, Pn, 2459, 1810|7530, -31933, 128, 32, 69230
34544700, 33722000, 540, 451, Nex, 973, 3830, -14463, 104, 26, 69510
34544700, 34544700, -30, 98, Os, 224, 4600|4600, 474, 16, 4, 3326
34544700, 34804500, 330, 150, Ex, 340, 3800, -292, 24, 6, 100
34544700, 34804500, 330, 150, Ex, 349, 3800, -708, 24, 6, 102
34544700, 34804500, 330, 150, Ex, 344, 3800, -565, 24, 6, 104
34544700, 34804500, 300, 308, Ex, 686, 1510, -949, 48, 12, 113
34544700, 34804500, 300, 202, Ex, 447, 1098, -182, 32, 8, 115
34544700, 34804500, 300, 174, Ex, 392, 1510, -358, 28, 7, 117
34544700, 34804500, 330, 150, Ex, 355, 3800, -220, 24, 6, 130
34544700, 34804500, 300, 149, Ex, 346, 1510, -1478, 24, 6, 141
34544700, 34804500, 300, 149, Ex, 344, 1510, -2118, 24, 6, 143
34544700, 34804500, 300, 202, Ex, 453, 1510, -575, 32, 8, 145
34544700, 34804500, 300, 185, Ex, 412, 6810|6820|6830|6840, -635, 28, 7, 241
34544700, 34804500, 330, 178, Ex, 416, 3800, 34, 28, 7, 406
34544700, 34804500, 330, 177, Ex, 420, 3800, -498, 28, 7, 406
34544700, 34804500, 360, 383, Ex, 797, 3610, 86, 60, 15, 443
34544700, 34804500, 360, 412, Ex, 850, 3500, 82, 64, 16, 443
34544700, 34804500, 300, 185, Ex, 412, 6800|6820|6830|6840, -515, 28, 7, 505
34544700, 34804500, 300, 185, Ex, 412, 6810|6820|6830|6840, -47, 28, 7, 507
34544700, 34804500, 300, 176, Ex, 398, 6800, -1014, 28, 7, 509
34544700, 34804500, 300, 185, Ex, 412, 6810|6820|6830|6840, -417, 28, 7, 511
34544700, 34804500, 300, 149, Ex, 338, 1510, -537, 24, 6, 513
34544700, 34804500, 300, 185, Ex, 412, 6800|6820|6830|6840, -331, 28, 7, 515
34544700, 34804500, 300, 185, Ex, 412, 6810|6820|6830|6840, -198, 28, 7, 517
34544700, 34804500, 300, 185, Ex, 412, 6810|6820|6830|6840, -201, 28, 7, 517
34544700, 34804500, 360, 147, Ex, 344, 1510, -564, 24, 6, 545
34544700, 34804500, 330, 96, Ex, 238, 1510, 4, 16, 4, 547
34544700, 34804500, 330, 120, Ex, 284, 3800, -847, 20, 5, 590
34544700, 34804500, 360, 91, R, 215, 1510, -362, 16, 4, 641
34544700, 34804500, 390, 166, R, 358, 3620, -781, 28, 7, 821
34544700, 34804500, 390, 166, R, 359, 3620, -895, 28, 7, 823
34544700, 34804500, 390, 166, R, 359, 3620, -688, 28, 7, 825
34544700, 34804500, 390, 166, R, 358, 3620, -4913, 28, 7, 827
34544700, 34804500, 390, 166, R, 359, 3620, -669, 28, 7, 829
34544700, 34804500, 390, 142, R, 314, 3620, -205, 24, 6, 831
34544700, 34804500, 390, 166, R, 359, 3620, -236, 28, 7, 833
34544700, 34804500, 390, 166, R, 358, 3620, -829, 28, 7, 835
34544700, 34804500, 390, 191, R, 404, 3620, -625, 32, 8, 837
34544700, 34804500, 390, 162, R, 359, 3620, -254, 28, 7, 839
34544700, 34804500, 390, 191, R, 397, 3620, -425, 32, 8, 841
34544700, 34804500, 390, 164, R, 351, 3620, -218, 28, 7, 843
34544700, 34804500, 390, 166, R, 359, 3620, -209, 28, 7, 845
34544700, 34804500, 390, 166, R, 358, 3620, -1620, 28, 7, 849
34544700, 34804500, 390, 166, R, 358, 3620, -482, 28, 7, 849
34544700, 34804500, 390, 166, R, 358, 3620, -2030, 28, 7, 849
34544700, 34804500, 300, 229, Ex, 491, 1620, -617, 36, 9, 1001
34544700, 34804500, 300, 244, Ex, 553, 1620, -466, 40, 10, 1003
34544700, 34804500, 300, 229, Ex, 489, 1620, -823, 36, 9, 1005
34544700, 34804500, 300, 202, Ex, 437, 1620, -826, 32, 8, 1007
34544700, 34804500, 300, 202, Ex, 442, 1620, -630, 32, 8, 1009
34544700, 34804500, 300, 229, Ex, 495, 1620, -2893, 36, 9, 1011
34544700, 34804500, 300, 229, Ex, 494, 1620, -301, 36, 9, 1013
34544700, 34804500, 300, 255, Ex, 542, 1620, -128, 40, 10, 1015
34544700, 34804500, 300, 229, Ex, 494, 1620, -451, 36, 9, 1017
34544700, 34804500, 300, 202, Ex, 438, 1620, -295, 32, 8, 1019
34544700, 34804500, 300, 202, Ex, 442, 1620, -703, 32, 8, 1019
34544700, 34804500, 330, 308, Ex, 648, 1620, -60, 48, 12, 1021
34544700, 34804500, 330, 308, Ex, 634, 1620, -99, 48, 12, 1021
34544700, 34804500, 360, 90, Ex, 169, 4800, -1920, 12, 1, 1351
34544700, 34804500, 360, 90, Ex, 169, 4800, -2923, 12, 1, 1357
34544700, 34804500, 360, 90, Ex, 169, 4800, -1216, 12, 1, 1359
34544700, 34804500, 360, 90, Ex, 169, 4800, -792, 12, 1, 1367
34544700, 34804500, 360, 90, Ex, 169, 4800, -618, 12, 1, 1367
34544700, 34804500, 480, 91, Os, 212, 1630, -20, 16, 4, 3301
34544700, 34804500, 480, 91, Os, 212, 1630, -183, 16, 4, 3303
34544700, 34804500, 480, 140, Os, 289, 1630, -267, 24, 6, 3307
34544700, 34804500, 540, 98, Os, 224, 4600|4602, -550, 16, 4, 3311
34544700, 34804500, 540, 98, Os, 224, 4600|4602, -1255, 16, 4, 3313
34544700, 34804500, 540, 98, Os, 224, 4600|4602, -151, 16, 4, 3315
34544700, 34804500, 570, 98, Os, 224, 4600|4602, -244, 16, 4, 3317
34544700, 34804500, 540, 98, Os, 224, 4600|4602, -347, 16, 4, 3319
34544700, 34804500, 540, 98, Os, 224, 4600|4602, -234, 16, 4, 3321
34544700, 34804500, 540, 98, Os, 224, 4600|4602, -859, 16, 4, 3323
34544700, 34804500, 510, 98, Os, 224, 4600|4602, -327, 16, 4, 3325
34544700, 34804500, 510, 98, Os, 224, 4600|4602, -414, 16, 4, 3325
34544700, 34804500, 480, 571, Nex, 1203, 3700, -7922, 116, 20, 40502
34544700, 34804500, 480, 669, Nex, 1755, 1860, -5317, 118, 20, 42339
34544700, 34804500, 540, 522, Nex, 1002, 1890, -20109, 116, 21, 42510
34544700, 34804500, 570, 587, Nex, 1174, 1230, -13484, 86, 41, 43204
34544700, 34804500, 420, 566, Nex, 1268, 3630, -38325, 124, 21, 43400
34544700, 34804500, 420, 461, Nex, 1247, 3266, -16787, 72, 18, 43404
34544700, 34804500, 480, 438, Nex, 1195, 3630, 1371, 102, 28, 45220
34544700, 34804500, 480, 503, Nex, 650, 3700, -10804, 64, 16, 46730
34544700, 34804500, 480, 17, Lv, 87, 3630, -3056, 4, 1, 46750
34544700, 34804500, 480, 523, Nex, 560, 3700, -20056, 65, 20, 46774
34544700, 34804500, 420, 474, Nex, 1733, 3266, -60906, 140, 35, 47002
34544700, 34804500, 480, 493, Nex, 654, 3266, -53930, 100, 25, 47042
34544700, 34804500, 480, 493, Nex, 654, 3266, -5584, 100, 25, 47046
34544700, 34804500, 450, 563, Nex, 928, 1300, -19625, 84, 21, 47200
34544700, 34804500, 480, 270, Pn, 1604, 3266, -11116, 84, 21, 48056
34544700, 34804500, 480, 20, Lv, 87, 1890, -1554, 4, 1, 48072
34544700, 34804500, 540, 17, Lv, 87, 1300, -56176, 4, 1, 48224
34544700, 34804500, 480, 607, Pn, 772, 1230, -28779, 80, 20, 48329
34544700, 34804500, 480, 516, Nex, 785, 7530, -61700, 104, 26, 54851
34544700, 34804500, 540, 284, Pn, 605, 1230, -7542, 84, 21, 55311
34544700, 34804500, 480, 453, Pn, 822, 7530|7530, -6303, 128, 32, 55387
34544700, 34804500, 448, 284, Pn, 511, 3630, 0, 80, 20, 55546
34544700, 34804500, 810, 28, Lv, 128, 7420, -8762, 8, 2, 55611
34544700, 34804500, 480, 334, Pn, 1865, 1300, -18488, 84, 21, 55671
34544700, 34804500, 480, 20, Lv, 87, 1890, -37954, 4, 1, 55708
34544700, 34804500, 720, 424, Pn, 766, 7400|7530, -34264, 120, 30, 55726
34544700, 34804500, 600, 28, Lv, 136, 7400|7420, 3357, 8, 2, 55741
34544700, 34804500, 480, 494, Pn, 2137, 1890|7530|7530, -50180, 108, 27, 55764
34544700, 34804500, 600, 16, Lv, 88, 1500, -8245, 4, 1, 55856
34544700, 34804500, 540, 315, Pn, 1717, 1300, -22515, 92, 23, 55857
34544700, 34804500, 480, 261, Pn, 557, 1230, -27590, 76, 19, 55995
34544700, 34804500, 480, 19, Lv, 120, 1820, 358, 6, 1, 56003
34544700, 34804500, 480, 484, Nex, 1360, 7530, -10587, 106, 18, 56034
34544700, 34804500, 540, 17, Lv, 72, 7530, -15966, 4, 1, 56049
34544700, 34804500, 360, 16, Lv, 72, 7530, -8916, 4, 1, 56070
34544700, 34804500, 660, 90, Pn, 508, 7410, -1789, 28, 7, 56090
34544700, 34804500, 480, 290, Pn, 642, 1810, -22110, 86, 21, 56159
34544700, 34804500, 480, 384, Pn, 1970, 1930, -13111, 100, 25, 56256
34544700, 34804500, 420, 16, Sluz, 34, 4240, -1207, 2, 1, 56344
34544700, 34804500, 540, 16, Lv, 34, 4240, -9519, 2, 1, 56415
34544700, 34804500, 480, 311, Pn, 609, 7400, -3118, 92, 23, 56473
34544700, 34804500, 480, 127, Pn, 306, 7400, -7437, 40, 10, 56489
34544700, 34804500, 492, 0, Nex, 0, , 0, 0, 0, 56705
34544700, 34804500, 360, 66, Nex, 162, 1630, 1046, 12, 3, 60051
34544700, 34804500, 360, 66, Nex, 162, 1630, 307, 12, 3, 60051
34544700, 34804500, 360, 83, Nex, 194, 3630, -2082, 14, 4, 60053
34544700, 34804500, 360, 66, Nex, 164, 3630, 133, 12, 3, 60053
34544700, 34804500, 450, 112, Nex, 211, 3630, 919, 18, 7, 60055
34544700, 34804500, 450, 42, Nex, 123, 1630, 940, 8, 2, 60057
34544700, 34804500, 450, 42, Nex, 127, 1630, 1082, 8, 2, 60057
34544700, 34804500, 480, 476, Nex, 1574, 1300, -10264, 104, 26, 60101
34544700, 34804500, 420, 287, Nex, 788, 1220, 99, 68, 17, 60105
34544700, 34804500, 480, 17, Nex, 85, 1300, 4531, 4, 1, 60208
34544700, 34804500, 420, 169, Nex, 574, 1300, -309, 40, 10, 60408
34544700, 34804500, 420, 192, Nex, 310, 1300, -277, 38, 10, 60408
34544700, 34804500, 450, 0, Nex, 0, 1630, -26580, 0, 0, 60412
34544700, 34804500, 450, 191, Nex, 327, 1630, -32246, 40, 10, 60412
34544700, 34804500, 420, 645, Nex, 1204, 1630, -5217, 122, 27, 61011
34544700, 34804500, 540, 371, Nex, 1310, 3630, 2813, 76, 19, 61521
34544700, 34804500, 480, 489, Pn, 1162, 3630, 3228, 108, 27, 62001
34544700, 34804500, 480, 392, Pn, 772, 3630, -22702, 84, 21, 62003
34544700, 34804500, 480, 576, Pn, 1329, 3630, -36310, 140, 35, 62003
34544700, 34804500, 480, 271, Pn, 644, 1300, -3043, 58, 15, 62011
34544700, 34804500, 480, 381, Pn, 1329, 1300, 2906, 107, 27, 62017
34544700, 34804500, 480, 403, Pn, 1447, 1300, -7970, 112, 28, 62017
34544700, 34804500, 480, 324, Pn, 1443, 1300|3630, 3702, 96, 24, 62021
34544700, 34804500, 480, 621, Pn, 1268, 1300, 2932, 144, 36, 62021
34544700, 34804500, 480, 496, Pn, 673, 3630, -4433, 100, 25, 64001
34544700, 34804500, 600, 15, Lv, 71, 3630, -10754, 4, 1, 64101
34544700, 34804500, 600, 389, Pn, 2125, 3630, -9472, 122, 30, 64101
34544700, 34804500, 480, 373, Pn, 1620, 3630, -4768, 100, 31, 64411
34544700, 34804500, 480, 216, Pn, 900, 3630, -982, 52, 20, 64411
34544700, 34804500, 540, 581, Pn, 1023, 3630, -18166, 166, 41, 64421
34544700, 34804500, 480, 0, Pn, 0, 1300, -77040, 0, 0, 65511
34544700, 34804500, 540, 601, Pn, 2091, 1300, 7336, 106, 26, 65525
34544700, 34804500, 540, 423, Pn, 2425, 1220, -56175, 124, 31, 66041
34544700, 34804500, 480, 427, Pn, 901, 1810|7530, -35392, 128, 32, 69231
34544700, 34804500, 480, 351, Pn, 726, 1810, -2084, 104, 26, 69231
34544700, 34804500, 480, 416, Nex, 1996, 3830, -23424, 100, 25, 69511
34601500, 34694000, 180, 53, Os, 115, 6500|6510, -30, 8, 2, 3051
34601500, 34694000, 180, 53, Os, 115, 6500|6510, -30, 8, 2, 3053
34601500, 34694000, 180, 53, Os, 115, 6500|6510, -30, 8, 2, 3055
